injury_id,Date,Team,Acquired,Relinquished,Notes,player_name,player_id,body_region
15152,2010-03-01,Cavaliers,,Daniel Gibson,placed on IL for personal reasons,Daniel Gibson,200789.0,
15153,2010-03-01,Cavaliers,Danny Green,,activated from IL,Danny Green,201980.0,
15154,2010-03-01,Clippers,,Craig Smith,placed on IL with biceps injury,Craig Smith,200783.0,arm
15155,2010-03-01,Clippers,Brian Skinner,,activated from IL,Brian Skinner,1730.0,
15156,2010-03-01,Raptors,,Jose Calderon,placed on IL with lacerated elbow,Jose Calderon,101181.0,elbow
15157,2010-03-01,Raptors,Marcus Banks,,activated from IL,Marcus Banks,2556.0,
15158,2010-03-02,Celtics,,Kendrick Perkins,placed on IL with flu-like symptoms,Kendrick Perkins,2570.0,
15159,2010-03-02,Celtics,Paul Pierce,,activated from IL,Paul Pierce,1718.0,
15160,2010-03-02,Heat,,Jamaal Magloire,placed on IL,Jamaal Magloire,2048.0,
15161,2010-03-02,Heat,James Jones (Andrew),,activated from IL,James Jones (Andrew),2592.0,
15162,2010-03-02,Pistons,,Chucky Atkins,placed on IL with sternum injury,Chucky Atkins,1088.0,chest
15163,2010-03-02,Thunder,D.J. White,,activated from IL,D.J. White,201591.0,
15164,2010-03-02,Pistons,Kwame Brown,,activated from IL,Kwame Brown,2198.0,
15165,2010-03-02,Thunder,,Byron Mullens / B.J. Mullens,placed on IL,Byron Mullens / B.J. Mullens,201957.0,
15166,2010-03-03,Bucks,,Dan Gadzuric,placed on IL,Dan Gadzuric,2429.0,
15167,2010-03-03,Bucks,Primoz Brezec,,activated from IL,Primoz Brezec,2056.0,
15168,2010-03-03,Celtics,,Marcus Landry,placed on IL,Marcus Landry,202068.0,
15169,2010-03-03,Celtics,Kendrick Perkins,,activated from IL,Kendrick Perkins,2570.0,
15170,2010-03-03,Nuggets,,Ty Lawson,placed on IL with bruised left shoulder,Ty Lawson,201951.0,shoulder
15171,2010-03-03,Nuggets,Renaldo Balkman,,activated from IL,Renaldo Balkman,200764.0,
15172,2010-03-03,Pistons,,Ben Wallace,placed on IL with right knee injury,Ben Wallace,1112.0,knee
15173,2010-03-03,Pistons,Chucky Atkins,,activated from IL,Chucky Atkins,1088.0,
15174,2010-03-03,Thunder,Antonio Anderson,,activated from IL,Antonio Anderson,202079.0,
15175,2010-03-03,Timberwolves,,Al Jefferson,placed on IL (suspended),Al Jefferson,2744.0,
15176,2010-03-03,Timberwolves,Alando Tucker,,activated from IL,Alando Tucker,201169.0,
15177,2010-03-03,Thunder,,D.J. White,placed on IL,D.J. White,201591.0,
15178,2010-03-04,Bulls,,Devin Brown,placed on IL,Devin Brown,2484.0,
15179,2010-03-04,Heat,,James Jones (Andrew),placed on IL,James Jones (Andrew),2592.0,
15180,2010-03-04,Heat,Jamaal Magloire,,activated from IL,Jamaal Magloire,2048.0,
15181,2010-03-05,Celtics,,Tony Allen,placed on IL with hip injury,Tony Allen,2754.0,hip
15182,2010-03-05,Celtics,Marcus Landry,,activated from IL,Marcus Landry,202068.0,
15183,2010-03-05,Clippers,,Brian Skinner,placed on IL,Brian Skinner,1730.0,
15184,2010-03-05,Clippers,Craig Smith,,activated from IL,Craig Smith,200783.0,
15185,2010-03-05,Mavericks,,Jason Terry,placed on IL recovering from surgery to repair fractured orbital bone and broken nose,Jason Terry,1891.0,"eye,nose"
15186,2010-03-05,Mavericks,Jason Kidd,,activated from IL,Jason Kidd,467.0,
15187,2010-03-05,Raptors,,Patrick O'Bryant,placed on IL,Patrick O'Bryant,200753.0,
15188,2010-03-05,Raptors,Jose Calderon,,activated from IL,Jose Calderon,101181.0,
15189,2010-03-07,Blazers,,Marcus Camby,placed on IL with sprained ankle,Marcus Camby,948.0,ankle
15190,2010-03-07,Celtics,,Marcus Landry,placed on IL,Marcus Landry,202068.0,
15191,2010-03-07,Celtics,,Michael Finley,placed on IL,Michael Finley,714.0,
15192,2010-03-07,Celtics,Tony Allen,,activated from IL,Tony Allen,2754.0,
15193,2010-03-07,Clippers,,Eric Gordon,placed on IL with right leg injury,Eric Gordon,201569.0,leg
15194,2010-03-07,Kings,,Joey Dorsey,placed on IL,Joey Dorsey,201595.0,
15195,2010-03-07,Kings,,Omri Casspi,placed on IL,Omri Casspi,201956.0,
15196,2010-03-07,Kings,Dominic McGuire,,activated from IL,Dominic McGuire,201187.0,
15197,2010-03-07,Kings,Jason Thompson,,activated from IL,Jason Thompson,201574.0,
15198,2010-03-07,Nuggets,,Kenyon Martin Sr.,placed on IL with left knee patella tendinitis,Kenyon Martin Sr.,2030.0,knee
15199,2010-03-07,Pistons,,Rodney Stuckey,placed on IL undergoing tests after collapsing,Rodney Stuckey,201155.0,
15200,2010-03-07,Pistons,Chris Wilcox,,activated from IL,Chris Wilcox,2404.0,
15201,2010-03-07,Raptors,,Hidayet Turkoglu / Hedo Turkoglu,placed on IL with sprained left ankle,Hidayet Turkoglu / Hedo Turkoglu,2045.0,ankle
15202,2010-03-07,Raptors,Chris Bosh,,activated from IL,Chris Bosh,2547.0,
15203,2010-03-07,Nuggets,Ty Lawson,,activated from IL,Ty Lawson,201951.0,
15204,2010-03-08,Cavaliers,,LeBron James,placed on IL for rest / sore right ankle,LeBron James,2544.0,ankle
15205,2010-03-08,Cavaliers,Daniel Gibson,,activated from IL,Daniel Gibson,200789.0,
15206,2010-03-08,Grizzlies,,Steven Hunter,placed on IL with sore left knee (out for season),Steven Hunter,2212.0,knee
15207,2010-03-08,Nets,,Yi Jianlian / Jianlian Yi,placed on IL with sprained left ankle,Yi Jianlian / Jianlian Yi,201146.0,ankle
15208,2010-03-08,Timberwolves,,Wayne Ellington,placed on IL,Wayne Ellington,201961.0,
15209,2010-03-08,Grizzlies,Hasheem Thabeet,,activated from IL,Hasheem Thabeet,201934.0,
15210,2010-03-08,Timberwolves,Al Jefferson,,activated from IL,Al Jefferson,2744.0,
15211,2010-03-09,Blazers,,Patrick Mills / Patty Mills,placed on IL,Patrick Mills / Patty Mills,201988.0,
15212,2010-03-09,Blazers,Marcus Camby,,activated from IL,Marcus Camby,948.0,
15213,2010-03-09,Bucks,,Jerry Stackhouse,placed on IL with strained left hamstring,Jerry Stackhouse,711.0,hamstring
15214,2010-03-09,Bucks,Dan Gadzuric,,activated from IL,Dan Gadzuric,2429.0,
15215,2010-03-09,Celtics,,Brian Scalabrine,placed on IL,Brian Scalabrine,2243.0,
15216,2010-03-09,Celtics,Michael Finley,,activated from IL,Michael Finley,714.0,
15217,2010-03-09,Heat,,Yakhouba Diawara,placed on IL,Yakhouba Diawara,200821.0,
15218,2010-03-09,Heat,Dorell Wright,,activated from IL,Dorell Wright,2748.0,
15219,2010-03-09,Jazz,,Kosta Koufos,placed on IL,Kosta Koufos,201585.0,
15220,2010-03-09,Jazz,Kyrylo Fesenko,,activated from IL,Kyrylo Fesenko,201178.0,
15221,2010-03-09,Kings,,Ime Udoka,placed on IL with sore left knee,Ime Udoka,2137.0,knee
15222,2010-03-09,Kings,Omri Casspi,,activated from IL,Omri Casspi,201956.0,
15223,2010-03-09,Lakers,,Luke Walton,placed on IL with pinched nerve in back,Luke Walton,2575.0,back
15224,2010-03-09,Lakers,Sasha Vujacic,,activated from IL,Sasha Vujacic,2756.0,
15225,2010-03-09,Raptors,,Marcus Banks,placed on IL,Marcus Banks,2556.0,
15226,2010-03-09,Raptors,Hidayet Turkoglu / Hedo Turkoglu,,activated from IL,Hidayet Turkoglu / Hedo Turkoglu,2045.0,
15227,2010-03-09,Rockets,,David Andersen,placed on IL,David Andersen,2431.0,
15228,2010-03-09,Rockets,,Will Conroy,placed on IL,Will Conroy,101215.0,
15229,2010-03-09,Rockets,Kyle Lowry,,activated from IL,Kyle Lowry,200768.0,
15230,2010-03-09,Rockets,Trevor Ariza,,activated from IL,Trevor Ariza,2772.0,
15231,2010-03-10,Kings,,Dominic McGuire,placed on IL,Dominic McGuire,201187.0,
15232,2010-03-10,Kings,Ime Udoka,,activated from IL,Ime Udoka,2137.0,
15233,2010-03-10,Mavericks,Erick Dampier,,activated from IL,Erick Dampier,956.0,
15234,2010-03-10,Spurs,,(William) Tony Parker,placed on IL with broken bone in right hand,(William) Tony Parker,2225.0,hand
15235,2010-03-10,Thunder,,Antonio Anderson,placed on IL,Antonio Anderson,202079.0,
15236,2010-03-10,Thunder,D.J. White,,activated from IL,D.J. White,201591.0,
15237,2010-03-10,Timberwolves,,Alando Tucker,placed on IL,Alando Tucker,201169.0,
15238,2010-03-10,Timberwolves,,Oleksiy Pecherov,placed on IL,Oleksiy Pecherov,200762.0,
15239,2010-03-10,Timberwolves,Nathan Jawai,,activated from IL,Nathan Jawai,201605.0,
15240,2010-03-10,Timberwolves,Wayne Ellington,,activated from IL,Wayne Ellington,201961.0,
15241,2010-03-11,Bulls,,Luol Deng,placed on IL with strained right calf,Luol Deng,2736.0,calf
15242,2010-03-11,Bulls,Devin Brown,,activated from IL,Devin Brown,2484.0,
15243,2010-03-11,Hawks,,Maurice Evans,placed on IL with flu,Maurice Evans,2230.0,
15244,2010-03-11,Hawks,Randolph Morris,,activated from IL,Randolph Morris,201043.0,
15245,2010-03-11,Magic,,Mickael Pietrus,placed on IL with strained neck,Mickael Pietrus,2554.0,neck
15246,2010-03-11,Magic,Adonal Foyle,,activated from IL,Adonal Foyle,1502.0,
15247,2010-03-12,Bucks,Jerry Stackhouse,,activated from IL,Jerry Stackhouse,711.0,
15248,2010-03-12,Cavaliers,,Antawn Jamison,placed on IL with left knee injury,Antawn Jamison,1712.0,knee
15249,2010-03-12,Cavaliers,LeBron James,,activated from IL,LeBron James,2544.0,
15250,2010-03-12,Heat,Yakhouba Diawara,,activated from IL,Yakhouba Diawara,200821.0,
15251,2010-03-12,Thunder,,James Harden,placed on IL with strained right hamstring,James Harden,201935.0,hamstring
15252,2010-03-12,Thunder,,Kevin Ollie,placed on IL,Kevin Ollie,1563.0,
15253,2010-03-12,Thunder,Antonio Anderson,,activated from IL,Antonio Anderson,202079.0,
15254,2010-03-12,Timberwolves,,Kevin Love,placed on IL with sprained left foot,Kevin Love,201567.0,foot
15255,2010-03-12,Timberwolves,Oleksiy Pecherov,,activated from IL,Oleksiy Pecherov,200762.0,
15256,2010-03-12,Thunder,Kyle Weaver,,activated from IL,Kyle Weaver,201602.0,
15257,2010-03-13,Hawks,,Randolph Morris,placed on IL,Randolph Morris,201043.0,
15258,2010-03-13,Hawks,Maurice Evans,,activated from IL,Maurice Evans,2230.0,
15259,2010-03-13,Magic,,Adonal Foyle,placed on IL,Adonal Foyle,1502.0,
15260,2010-03-13,Magic,Mickael Pietrus,,activated from IL,Mickael Pietrus,2554.0,
15261,2010-03-13,Rockets,,Jermaine Taylor,placed on IL,Jermaine Taylor,201966.0,
15262,2010-03-13,Rockets,David Andersen,,activated from IL,David Andersen,2431.0,
15263,2010-03-14,Cavaliers,,Danny Green,placed on IL,Danny Green,201980.0,
15264,2010-03-14,Cavaliers,Antawn Jamison,,activated from IL,Antawn Jamison,1712.0,
15265,2010-03-14,Kings,Joey Dorsey,,activated from IL,Joey Dorsey,201595.0,
15266,2010-03-14,Magic,,Matt Barnes,placed on IL with sprained left big toe,Matt Barnes,2440.0,toe
15267,2010-03-14,Magic,Adonal Foyle,,activated from IL,Adonal Foyle,1502.0,
15268,2010-03-15,Clippers,,Craig Smith,placed on IL with migraine headache,Craig Smith,200783.0,
15269,2010-03-15,Clippers,Eric Gordon,,activated from IL,Eric Gordon,201569.0,
15270,2010-03-16,Bobcats,,Larry Hughes,placed on IL with broken left hand,Larry Hughes,1716.0,hand
15271,2010-03-16,Cavaliers,,Delonte West,placed on IL with sprained left knee,Delonte West,2753.0,knee
15272,2010-03-16,Cavaliers,Danny Green,,activated from IL,Danny Green,201980.0,
15273,2010-03-16,Grizzlies,,Lester Hudson,placed on IL,Lester Hudson,201991.0,
15274,2010-03-16,Grizzlies,Ronnie Brewer,,activated from IL,Ronnie Brewer,200758.0,
15275,2010-03-16,Hawks,,Joe Johnson,placed on IL with Achilles tendinitis,Joe Johnson,2207.0,achilles
15276,2010-03-16,Hawks,Randolph Morris,,activated from IL,Randolph Morris,201043.0,
15277,2010-03-16,Kings,,Joey Dorsey,placed on IL,Joey Dorsey,201595.0,
15278,2010-03-16,Kings,Dominic McGuire,,activated from IL,Dominic McGuire,201187.0,
15279,2010-03-16,Nets,,Devin Harris,placed on IL with upper respiratory infection,Devin Harris,2734.0,respiratory
15280,2010-03-16,Nets,Bobby Simmons,,activated from IL,Bobby Simmons,2250.0,
15281,2010-03-16,Spurs,,Garrett Temple,placed on IL,Garrett Temple,202066.0,
15282,2010-03-16,Suns,,Earl Clark,placed on IL,Earl Clark,201947.0,
15283,2010-03-16,Suns,Leandro Barbosa,,activated from IL,Leandro Barbosa,2571.0,
15284,2010-03-16,Timberwolves,,Aleksandar Pavlovic / Sasha Pavlovic,placed on IL with calf injury,Aleksandar Pavlovic / Sasha Pavlovic,2562.0,calf
15285,2010-03-16,Timberwolves,,Nathan Jawai,placed on IL,Nathan Jawai,201605.0,
15286,2010-03-16,Timberwolves,Alando Tucker,,activated from IL,Alando Tucker,201169.0,
15287,2010-03-16,Timberwolves,Kevin Love,,activated from IL,Kevin Love,201567.0,
15288,2010-03-16,Heat,,Kenny Hasbrouck,placed on IL,Kenny Hasbrouck,202238.0,
15289,2010-03-17,Bucks,,Carlos Delfino,placed on IL with left ankle injury,Carlos Delfino,2568.0,ankle
15290,2010-03-17,Bucks,Dan Gadzuric,,activated from IL,Dan Gadzuric,2429.0,
15291,2010-03-17,Cavaliers,,Danny Green,placed on IL,Danny Green,201980.0,
15292,2010-03-17,Cavaliers,Delonte West,,activated from IL,Delonte West,2753.0,
15293,2010-03-17,Clippers,,Brian Skinner,placed on IL,Brian Skinner,1730.0,
15294,2010-03-17,Clippers,Craig Smith,,activated from IL,Craig Smith,200783.0,
15295,2010-03-17,Magic,,Adonal Foyle,placed on IL,Adonal Foyle,1502.0,
15296,2010-03-17,Magic,Matt Barnes,,activated from IL,Matt Barnes,2440.0,
15297,2010-03-17,Mavericks,Jason Terry,,activated from IL,Jason Terry,1891.0,
15298,2010-03-17,Raptors,,Antoine Wright,placed on IL with sore right knee (P) / sprained right ankle (NBA),Antoine Wright,101120.0,"ankle,knee"
15299,2010-03-17,Raptors,Marcus Banks,,activated from IL,Marcus Banks,2556.0,
15300,2010-03-17,Spurs,,Cedric Jackson,placed on IL,Cedric Jackson,202132.0,
15301,2010-03-17,Spurs,Garrett Temple,,activated from IL,Garrett Temple,202066.0,
15302,2010-03-18,Heat,,Yakhouba Diawara,placed on IL,Yakhouba Diawara,200821.0,
15303,2010-03-18,Magic,,Mickael Pietrus,placed on IL with sprained left ankle,Mickael Pietrus,2554.0,ankle
